2.823960000000000036e+03 9.767000000000000171e+01 5.938899999999999864e+02 4.428199999999999932e+02 1.013879999999999995e+03 4.990899999999999750e+02 3.048059999999999945e+03 7.681299999999999955e+02 1.118000000000000000e+03 1.039089999999999918e+03 1.243960000000000036e+03 2.856399999999999864e+02 3.142999999999999972e+01 1.190420000000000073e+03 1.114009999999999991e+03 2.379199999999999875e+02 3.541000000000000227e+02 2.535000000000000142e+01 2.374829999999999927e+03 4.543500000000000227e+02 1.610699999999999932e+02 6.161200000000000045e+02 5.771299999999999955e+02 9.248999999999999488e+01 1.240600000000000023e+02 1.350800000000000125e+02 7.656000000000000227e+02 1.223349999999999909e+03 6.043099999999999454e+02 1.008779999999999973e+03 1.934299999999999955e+03 1.702299999999999955e+03 1.667549999999999955e+03 5.573099999999999454e+02 1.860900000000000034e+02 1.232399999999999949e+02 9.297599999999999909e+02 6.055599999999999454e+02 1.374460000000000036e+03 2.142199999999999989e+02 1.047890000000000100e+03 1.334670000000000073e+03 3.376299999999999955e+02 7.657300000000000182e+02 1.626999999999999957e+01 5.565900000000000318e+02 1.227670000000000073e+03 1.830019999999999982e+03 1.957500000000000000e+02 7.669900000000000091e+02 1.835089999999999918e+03 5.120399999999999636e+02 1.158549999999999955e+03 4.387500000000000000e+02 4.600899999999999750e+02 3.285199999999999818e+02 1.262769999999999982e+03 1.131720000000000027e+03 2.292659999999999854e+03 1.046990000000000009e+03 7.144400000000000546e+02
2.536500000000000000e+03 6.587000000000000455e+01 5.800499999999999545e+02 6.098700000000000045e+02 1.143660000000000082e+03 7.966299999999999955e+02 2.684489999999999782e+03 5.579299999999999500e+02 1.160910000000000082e+03 1.026289999999999964e+03 1.119960000000000036e+03 4.097699999999999818e+02 1.266999999999999993e+01 1.320369999999999891e+03 9.127300000000000182e+02 3.621600000000000250e+02 1.920099999999999909e+02 1.232000000000000028e+02 2.123380000000000109e+03 3.550400000000000205e+02 2.090999999999999943e+02 6.490199999999999818e+02 5.140399999999999636e+02 1.134699999999999989e+02 1.362599999999999909e+02 2.688700000000000045e+02 9.507000000000000455e+02 1.056269999999999982e+03 7.200399999999999636e+02 9.187100000000000364e+02 1.924269999999999982e+03 1.822269999999999982e+03 1.473410000000000082e+03 5.448799999999999955e+02 1.050199999999999960e+02 2.002899999999999920e+02 1.006830000000000041e+03 4.281499999999999773e+02 1.361630000000000109e+03 1.431500000000000057e+02 6.976000000000000227e+02 1.010149999999999977e+03 2.135099999999999909e+02 7.991399999999999864e+02 2.244300000000000068e+02 3.985000000000000000e+02 1.153720000000000027e+03 2.135119999999999891e+03 2.300800000000000125e+02 7.986599999999999682e+02 1.583640000000000100e+03 2.229399999999999977e+02 1.245089999999999918e+03 2.893399999999999750e+02 4.695500000000000114e+02 4.267200000000000273e+02 7.568999999999999773e+02 1.279269999999999982e+03 2.431519999999999982e+03 9.550700000000000500e+02 5.254600000000000364e+02
2.340719999999999800e+03 1.646800000000000068e+02 4.478500000000000227e+02 4.256899999999999977e+02 1.538890000000000100e+03 9.925000000000000000e+02 2.673400000000000091e+03 5.921399999999999864e+02 1.027569999999999936e+03 7.943700000000000045e+02 6.564500000000000455e+02 2.481299999999999955e+02 8.820000000000000284e+00 1.453339999999999918e+03 1.130410000000000082e+03 5.270099999999999909e+02 1.934699999999999989e+02 4.054999999999999716e+01 2.399800000000000182e+03 3.611700000000000159e+02 3.858799999999999955e+02 8.415099999999999909e+02 4.632500000000000000e+02 4.703999999999999915e+01 2.572599999999999909e+02 5.843999999999999773e+01 1.082210000000000036e+03 1.068059999999999945e+03 6.757200000000000273e+02 8.935499999999999545e+02 1.601980000000000018e+03 1.892980000000000018e+03 1.375160000000000082e+03 4.302599999999999909e+02 2.007500000000000000e+02 5.991399999999999864e+02 1.152180000000000064e+03 2.187700000000000102e+02 1.347859999999999900e+03 1.527500000000000000e+02 7.219199999999999591e+02 1.105039999999999964e+03 4.214200000000000159e+02 5.452100000000000364e+02 7.246999999999999886e+01 4.237500000000000000e+02 1.014000000000000000e+03 1.685890000000000100e+03 3.219900000000000091e+02 8.768300000000000409e+02 1.725809999999999945e+03 5.014399999999999977e+02 1.225170000000000073e+03 2.778399999999999750e+02 6.378099999999999454e+02 2.201599999999999966e+02 9.636900000000000546e+02 1.277799999999999955e+03 2.068449999999999818e+03 1.245029999999999973e+03 7.957899999999999636e+02
2.180579999999999927e+03 2.957699999999999818e+02 3.095699999999999932e+02 5.050600000000000023e+02 1.540579999999999927e+03 1.131309999999999945e+03 2.264809999999999945e+03 6.843400000000000318e+02 1.207599999999999909e+03 6.028700000000000045e+02 8.854400000000000546e+02 2.445000000000000000e+02 3.021000000000000085e+01 1.459109999999999900e+03 1.011629999999999995e+03 3.377300000000000182e+02 1.543899999999999864e+02 3.071000000000000085e+01 1.633650000000000091e+03 7.881299999999999955e+02 4.399599999999999795e+02 9.925199999999999818e+02 4.019800000000000182e+02 1.264000000000000057e+02 3.029100000000000250e+02 1.063299999999999983e+02 1.271690000000000055e+03 1.440509999999999991e+03 5.428099999999999454e+02 8.295000000000000000e+02 1.493180000000000064e+03 1.882250000000000000e+03 1.134720000000000027e+03 1.948300000000000125e+02 2.751800000000000068e+02 7.772200000000000273e+02 9.186799999999999500e+02 3.543399999999999750e+02 1.522619999999999891e+03 1.785999999999999943e+01 8.617599999999999909e+02 8.137400000000000091e+02 5.941000000000000227e+02 6.309700000000000273e+02 1.857800000000000011e+02 2.362400000000000091e+02 9.538999999999999773e+02 1.020159999999999968e+03 1.876500000000000057e+02 7.911399999999999864e+02 1.610380000000000109e+03 4.120000000000000000e+02 1.285259999999999991e+03 3.351600000000000250e+02 6.440000000000000000e+02 1.892599999999999909e+02 4.012699999999999818e+02 1.403410000000000082e+03 1.650630000000000109e+03 8.010000000000000000e+02 1.169960000000000036e+03
2.124949999999999818e+03 2.727900000000000205e+02 6.796399999999999864e+02 5.866000000000000227e+02 1.180869999999999891e+03 1.074549999999999955e+03 2.056739999999999782e+03 5.483999999999999773e+02 1.250019999999999982e+03 5.196399999999999864e+02 5.411000000000000227e+02 3.748799999999999955e+02 2.651999999999999957e+01 1.557720000000000027e+03 1.221619999999999891e+03 2.400900000000000034e+02 1.493100000000000023e+02 4.346999999999999886e+01 1.199450000000000045e+03 6.407300000000000182e+02 6.462300000000000182e+02 9.353700000000000045e+02 3.548600000000000136e+02 4.124000000000000199e+01 2.259699999999999989e+02 9.267000000000000171e+01 1.413359999999999900e+03 1.586990000000000009e+03 6.600599999999999454e+02 1.047720000000000027e+03 1.303460000000000036e+03 2.225820000000000164e+03 1.578380000000000109e+03 1.677100000000000080e+02 3.220500000000000114e+02 8.803899999999999864e+02 2.256630000000000109e+03 4.068600000000000136e+02 1.316559999999999945e+03 6.754000000000000625e+01 9.613500000000000227e+02 6.763200000000000500e+02 5.548300000000000409e+02 5.259099999999999682e+02 2.759700000000000273e+02 1.810200000000000102e+02 8.193899999999999864e+02 1.606450000000000045e+03 2.029699999999999989e+02 4.941100000000000136e+02 1.407200000000000045e+03 5.861200000000000045e+02 1.013210000000000036e+03 4.195099999999999909e+02 8.288400000000000318e+02 8.362000000000000455e+01 9.289700000000000273e+02 1.478869999999999891e+03 1.239240000000000009e+03 6.360399999999999636e+02 1.314640000000000100e+03
1.840619999999999891e+03 3.426499999999999773e+02 6.349400000000000546e+02 5.787000000000000455e+02 1.117349999999999909e+03 1.297609999999999900e+03 1.639200000000000045e+03 5.281900000000000546e+02 1.328789999999999964e+03 6.514299999999999500e+02 4.317099999999999795e+02 6.316100000000000136e+02 3.485000000000000142e+01 1.645299999999999955e+03 1.188039999999999964e+03 2.253899999999999864e+02 5.292500000000000000e+02 2.837000000000000099e+01 1.658410000000000082e+03 5.193700000000000045e+02 3.139300000000000068e+02 8.496900000000000546e+02 3.445199999999999818e+02 6.028000000000000114e+01 1.870699999999999932e+02 3.696999999999999886e+01 1.174700000000000045e+03 1.889740000000000009e+03 1.171880000000000109e+03 8.059299999999999500e+02 1.017220000000000027e+03 1.577609999999999900e+03 1.473390000000000100e+03 1.531399999999999864e+02 2.678299999999999841e+02 7.605900000000000318e+02 2.219369999999999891e+03 2.465000000000000000e+02 1.416390000000000100e+03 2.935000000000000142e+01 9.620900000000000318e+02 4.189499999999999886e+02 6.344099999999999682e+02 5.272300000000000182e+02 2.804800000000000182e+02 2.534600000000000080e+02 7.041699999999999591e+02 1.518059999999999945e+03 1.769999999999999929e+01 5.782999999999999545e+02 1.830980000000000018e+03 7.510399999999999636e+02 2.063389999999999873e+03 6.036100000000000136e+02 9.513400000000000318e+02 7.612999999999999545e+01 1.379799999999999955e+03 1.242740000000000009e+03 1.626559999999999945e+03 5.970800000000000409e+02 1.065450000000000045e+03
1.019480000000000018e+03 5.296399999999999864e+02 5.515900000000000318e+02 8.290900000000000318e+02 1.006820000000000050e+03 1.271680000000000064e+03 1.326359999999999900e+03 4.814399999999999977e+02 1.407480000000000018e+03 6.305199999999999818e+02 2.331699999999999875e+02 5.637500000000000000e+02 1.277999999999999936e+01 1.365710000000000036e+03 1.490690000000000055e+03 6.389999999999999858e+01 4.928399999999999750e+02 1.869999999999999929e+01 2.031930000000000064e+03 5.536599999999999682e+02 3.523299999999999841e+02 9.019099999999999682e+02 1.307299999999999898e+02 4.413000000000000256e+01 1.056099999999999994e+02 1.357299999999999898e+02 1.168869999999999891e+03 2.038700000000000045e+03 1.516099999999999909e+03 6.624199999999999591e+02 9.514199999999999591e+02 1.498009999999999991e+03 1.264700000000000045e+03 1.084999999999999964e+01 2.497599999999999909e+02 6.782200000000000273e+02 2.859519999999999982e+03 6.361999999999999744e+01 1.429109999999999900e+03 2.114999999999999858e+01 7.027300000000000182e+02 5.356499999999999773e+02 4.523799999999999955e+02 6.829400000000000546e+02 3.186999999999999886e+02 1.840300000000000011e+02 5.297999999999999545e+02 1.511660000000000082e+03 1.819300000000000068e+02 6.451599999999999682e+02 1.800930000000000064e+03 5.013899999999999864e+02 1.763789999999999964e+03 7.679600000000000364e+02 1.192470000000000027e+03 8.925000000000000000e+01 1.725930000000000064e+03 7.561299999999999955e+02 9.257599999999999909e+02 3.947699999999999818e+02 1.251519999999999982e+03
1.214349999999999909e+03 5.506100000000000136e+02 7.660700000000000500e+02 1.361029999999999973e+03 8.479400000000000546e+02 1.062609999999999900e+03 1.334049999999999955e+03 5.753500000000000227e+02 1.579769999999999982e+03 5.951499999999999773e+02 4.726000000000000227e+02 4.323500000000000227e+02 1.712999999999999901e+01 1.427220000000000027e+03 1.728430000000000064e+03 2.424900000000000091e+02 1.055630000000000109e+03 3.211999999999999744e+01 1.723190000000000055e+03 3.922599999999999909e+02 9.968999999999999773e+01 7.726100000000000136e+02 1.405900000000000034e+02 3.507000000000000028e+01 4.374000000000000199e+01 9.903000000000000114e+01 1.023129999999999995e+03 1.513650000000000091e+03 1.736650000000000091e+03 1.077990000000000009e+03 1.118839999999999918e+03 1.453990000000000009e+03 1.053720000000000027e+03 9.225000000000000000e+01 2.707300000000000182e+02 7.060199999999999818e+02 2.650409999999999854e+03 5.335000000000000142e+01 1.149289999999999964e+03 3.695000000000000284e+01 1.353549999999999955e+03 6.623400000000000318e+02 4.472799999999999727e+02 5.355800000000000409e+02 3.011200000000000045e+02 7.631000000000000227e+01 4.962900000000000205e+02 9.384099999999999682e+02 2.417000000000000171e+01 5.535399999999999636e+02 1.867579999999999927e+03 6.430399999999999636e+02 1.784450000000000045e+03 1.038670000000000073e+03 1.132319999999999936e+03 8.134000000000000341e+01 1.947099999999999909e+03 6.146200000000000045e+02 9.911799999999999500e+02 3.334800000000000182e+02 1.218420000000000073e+03
1.335769999999999982e+03 6.724500000000000455e+02 7.041200000000000045e+02 1.328619999999999891e+03 7.597899999999999636e+02 1.068660000000000082e+03 1.234769999999999982e+03 8.309199999999999591e+02 1.575890000000000100e+03 7.867599999999999909e+02 4.783000000000000114e+02 5.294600000000000364e+02 1.377999999999999936e+01 1.081980000000000018e+03 1.408119999999999891e+03 2.889200000000000159e+02 1.119680000000000064e+03 2.239999999999999858e+01 1.649660000000000082e+03 6.734500000000000455e+02 1.859699999999999989e+02 8.158200000000000500e+02 3.663000000000000256e+01 2.864999999999999858e+01 2.708999999999999986e+01 2.657999999999999829e+01 9.333500000000000227e+02 1.926700000000000045e+03 2.043480000000000018e+03 9.253099999999999454e+02 8.056499999999999773e+02 1.600849999999999909e+03 8.750599999999999454e+02 8.848999999999999488e+01 3.400799999999999841e+02 7.684800000000000182e+02 2.603150000000000091e+03 7.934000000000000341e+01 1.287519999999999982e+03 3.681000000000000227e+01 1.177980000000000018e+03 6.809800000000000182e+02 4.384700000000000273e+02 9.247000000000000455e+02 2.848000000000000114e+02 1.984900000000000091e+02 3.115899999999999750e+02 8.124500000000000455e+02 2.880000000000000071e+01 6.651299999999999955e+02 1.721670000000000073e+03 5.610599999999999454e+02 1.506450000000000045e+03 1.026190000000000055e+03 1.124480000000000018e+03 1.626200000000000045e+02 1.916150000000000091e+03 8.825800000000000409e+02 8.401299999999999955e+02 4.555000000000000000e+02 1.289549999999999955e+03
1.295549999999999955e+03 4.654499999999999886e+02 7.582100000000000364e+02 1.416829999999999927e+03 3.263199999999999932e+02 8.745599999999999454e+02 1.306880000000000109e+03 6.411900000000000546e+02 1.872309999999999945e+03 5.600399999999999636e+02 2.535900000000000034e+02 5.512200000000000273e+02 2.292999999999999972e+01 9.025199999999999818e+02 1.650579999999999927e+03 4.074599999999999795e+02 1.072240000000000009e+03 1.703999999999999915e+01 1.975210000000000036e+03 8.000900000000000318e+02 1.691699999999999875e+02 6.702200000000000273e+02 1.228900000000000006e+02 2.707000000000000028e+01 1.662999999999999901e+01 3.581000000000000227e+01 7.293899999999999864e+02 1.927650000000000091e+03 2.057409999999999854e+03 8.928500000000000227e+02 8.170900000000000318e+02 1.177059999999999945e+03 8.595099999999999909e+02 1.419699999999999989e+02 3.904900000000000091e+02 7.858200000000000500e+02 2.307250000000000000e+03 8.240999999999999659e+01 1.088980000000000018e+03 2.734100000000000250e+02 9.268899999999999864e+02 8.917799999999999727e+02 5.918799999999999955e+02 1.201450000000000045e+03 3.150500000000000114e+02 2.440600000000000023e+02 2.854399999999999977e+02 3.511100000000000136e+02 2.298000000000000043e+01 7.470399999999999636e+02 1.796200000000000045e+03 3.167599999999999909e+02 1.574759999999999991e+03 1.093190000000000055e+03 9.599600000000000364e+02 1.174500000000000028e+02 1.829869999999999891e+03 8.516699999999999591e+02 9.550000000000000000e+02 3.935899999999999750e+02 1.171109999999999900e+03
