2.021000000000000085e+01 7.604000000000000625e+01 5.310000000000000142e+01 6.189700000000000273e+02 2.178000000000000114e+02 8.192000000000000171e+01 4.467999999999999972e+01 1.326500000000000057e+02 5.764999999999999858e+01 4.733299999999999841e+02 3.285999999999999943e+01 6.882999999999999829e+01 1.075400000000000063e+02 5.700999999999999801e+01 1.776200000000000045e+02 2.502100000000000080e+02 3.397099999999999795e+02 1.303549999999999955e+03 1.208190000000000055e+03 2.315699999999999932e+02 3.950000000000000000e+02 1.131000000000000050e+01 1.632999999999999829e+01 9.044099999999999682e+02 6.804400000000000546e+02 1.054699999999999989e+02 8.687000000000000455e+01 9.980000000000000426e+00 2.301999999999999957e+01 3.132999999999999829e+01 1.178999999999999915e+01 1.322569999999999936e+03 2.939900000000000091e+02 2.512999999999999901e+01 1.946299999999999955e+02 1.792000000000000171e+01 1.410999999999999943e+01 2.421000000000000085e+01 3.023000000000000043e+01 7.118400000000000318e+02 3.886999999999999744e+01 6.957200000000000273e+02 2.844999999999999929e+01 8.373000000000000398e+01 1.464000000000000057e+01 2.697599999999999909e+02 1.814999999999999858e+01 3.200999999999999801e+01 5.362300000000000182e+02 3.975600000000000023e+02 1.141999999999999993e+01 1.486999999999999922e+01 6.099999999999999645e+00 2.715500000000000114e+02 6.593000000000000682e+01 2.912999999999999901e+01 4.714000000000000057e+01 3.553000000000000114e+01 2.010800000000000125e+02 1.626000000000000156e+01 1.181700000000000017e+02 1.871000000000000085e+01 4.715999999999999659e+01 1.980300000000000011e+02 1.764000000000000057e+01 5.435999999999999943e+01 3.950000000000000000e+01 3.567200000000000273e+02 1.160999999999999943e+01 2.975000000000000000e+01 3.815999999999999659e+01 3.670000000000000284e+01 5.556799999999999500e+02 1.484999999999999964e+01 1.102199999999999989e+02 7.327599999999999909e+02 1.053900000000000006e+02 9.380000000000000782e+00 4.190000000000000391e+00 3.943600000000000136e+02 4.221000000000000085e+01 9.952999999999999545e+02 1.869000000000000128e+01 5.063000000000000256e+01 1.341200000000000045e+02 2.960000000000000142e+01 3.276000000000000227e+02 3.646000000000000085e+01 1.589699999999999989e+02 7.892000000000000171e+01 1.254300000000000068e+02 1.601000000000000156e+01 3.106399999999999864e+02
1.019999999999999929e+01 1.335099999999999909e+02 1.481200000000000045e+02 2.120200000000000102e+02 1.860099999999999909e+02 1.700699999999999932e+02 1.558999999999999986e+01 2.255600000000000023e+02 7.764000000000000057e+01 4.829300000000000068e+02 2.539000000000000057e+01 5.585999999999999943e+01 6.690999999999999659e+01 4.632999999999999829e+01 1.135199999999999960e+02 3.674200000000000159e+02 5.050099999999999909e+02 1.241000000000000000e+03 9.447400000000000091e+02 2.327700000000000102e+02 1.568100000000000023e+02 1.548000000000000043e+01 1.694999999999999929e+01 8.471200000000000045e+02 6.654600000000000364e+02 5.184500000000000455e+02 1.490699999999999932e+02 9.339999999999999858e+00 1.803000000000000114e+01 1.485999999999999943e+01 3.221000000000000085e+01 1.003220000000000027e+03 2.409099999999999966e+02 2.587999999999999901e+01 1.158299999999999983e+02 2.044999999999999929e+01 2.191000000000000014e+01 2.200000000000000000e+01 2.280000000000000071e+01 9.898300000000000409e+02 1.392100000000000080e+02 7.727799999999999727e+02 2.628000000000000114e+01 9.895000000000000284e+01 3.379999999999999716e+01 2.582900000000000205e+02 1.946999999999999886e+01 4.707999999999999829e+01 9.584500000000000455e+02 3.142099999999999795e+02 1.013400000000000034e+02 2.721999999999999886e+01 1.270600000000000023e+02 1.683700000000000045e+02 1.685999999999999943e+01 3.554999999999999716e+01 1.667000000000000171e+01 3.778999999999999915e+01 1.116299999999999955e+02 1.276999999999999957e+01 1.183599999999999994e+02 2.978000000000000114e+01 5.460999999999999943e+01 1.392199999999999989e+02 2.751000000000000156e+01 1.004300000000000068e+02 1.810000000000000000e+02 2.258600000000000136e+02 3.121999999999999886e+01 1.518000000000000114e+02 1.730000000000000071e+01 1.208000000000000007e+01 5.943500000000000227e+02 7.299999999999999822e+00 7.842000000000000171e+01 1.027089999999999918e+03 1.105900000000000034e+02 1.209200000000000017e+02 1.300000000000000000e+01 3.363399999999999750e+02 2.556500000000000057e+02 1.089619999999999891e+03 2.857000000000000028e+01 2.080999999999999872e+01 4.625999999999999801e+01 3.589000000000000057e+01 1.643199999999999932e+02 2.455000000000000071e+01 2.108400000000000034e+02 1.037600000000000051e+02 3.825000000000000000e+01 1.428999999999999915e+01 3.468199999999999932e+02
1.193999999999999950e+01 1.475999999999999979e+01 3.510999999999999943e+01 8.312000000000000455e+01 1.425399999999999920e+02 2.022100000000000080e+02 4.292999999999999972e+01 1.509699999999999989e+02 2.737699999999999818e+02 3.767099999999999795e+02 6.881999999999999318e+01 3.917200000000000273e+02 1.279300000000000068e+02 1.079800000000000040e+02 1.207699999999999960e+02 4.996299999999999955e+02 4.309599999999999795e+02 1.454029999999999973e+03 9.056000000000000227e+02 1.345999999999999943e+02 5.892999999999999972e+01 1.962000000000000099e+01 1.785000000000000142e+01 8.986000000000000227e+02 8.355399999999999636e+02 1.720800000000000125e+02 1.742700000000000102e+02 3.517999999999999972e+01 2.280000000000000071e+01 3.817000000000000171e+01 1.588000000000000078e+01 1.017590000000000032e+03 1.527199999999999989e+02 2.503000000000000114e+01 3.453000000000000114e+01 1.971999999999999886e+01 1.246000000000000085e+01 5.664999999999999858e+01 2.214999999999999858e+01 1.079200000000000045e+03 4.060999999999999943e+01 5.743400000000000318e+02 9.250000000000000000e+00 3.703000000000000114e+01 5.054999999999999716e+01 2.111599999999999966e+02 2.041000000000000014e+01 1.497000000000000064e+01 8.067899999999999636e+02 1.948100000000000023e+02 2.253999999999999915e+01 3.092000000000000171e+01 4.721999999999999886e+01 1.976299999999999955e+02 4.663000000000000256e+01 1.249000000000000021e+01 2.807999999999999829e+01 1.376999999999999957e+01 1.887100000000000080e+02 1.257000000000000028e+01 3.453999999999999915e+01 2.041000000000000014e+01 1.676999999999999957e+01 1.231800000000000068e+02 2.321999999999999886e+01 4.692999999999999972e+01 3.220199999999999818e+02 4.517699999999999818e+02 3.245000000000000284e+01 5.592000000000000455e+02 1.916000000000000014e+01 2.775000000000000000e+01 4.493999999999999773e+02 2.298999999999999844e+01 9.154999999999999716e+01 1.346910000000000082e+03 1.604600000000000080e+02 1.375099999999999909e+02 2.355000000000000071e+01 2.648899999999999864e+02 2.805000000000000071e+01 1.176920000000000073e+03 3.834000000000000341e+01 2.217000000000000171e+01 1.757500000000000000e+02 2.403000000000000114e+01 3.876899999999999977e+02 6.318999999999999773e+01 2.050800000000000125e+02 1.069500000000000028e+02 1.669999999999999929e+01 3.153000000000000114e+01 2.978299999999999841e+02
1.794000000000000128e+01 4.721000000000000085e+01 7.684999999999999432e+01 2.564399999999999977e+02 7.000000000000000000e+01 1.774900000000000091e+02 8.939999999999999503e+00 1.999099999999999966e+02 8.675000000000000000e+01 4.331200000000000045e+02 6.832999999999999829e+01 3.522099999999999795e+02 7.617000000000000171e+01 1.133299999999999983e+02 1.153400000000000034e+02 7.989800000000000182e+02 4.439399999999999977e+02 1.454940000000000055e+03 7.559800000000000182e+02 4.896999999999999886e+01 7.512999999999999545e+01 1.425999999999999979e+01 2.171000000000000085e+01 8.371799999999999500e+02 4.245899999999999750e+02 2.067199999999999989e+02 1.427899999999999920e+02 1.582000000000000028e+01 1.223000000000000043e+01 1.508999999999999986e+01 9.710000000000000853e+00 4.396299999999999955e+02 2.985600000000000023e+02 5.057000000000000028e+01 1.098100000000000023e+02 1.876999999999999957e+01 1.608999999999999986e+01 4.882000000000000028e+01 5.754999999999999716e+01 1.195960000000000036e+03 1.834600000000000080e+02 5.319600000000000364e+02 1.566000000000000014e+01 9.879999999999999716e+01 2.091399999999999864e+02 3.069900000000000091e+02 5.464999999999999858e+01 4.117999999999999972e+01 7.406299999999999955e+02 4.112799999999999727e+02 2.469000000000000128e+01 1.141999999999999993e+01 1.010300000000000011e+02 2.381999999999999886e+02 1.533999999999999986e+01 3.281000000000000227e+01 4.375999999999999801e+01 3.685000000000000142e+01 1.027099999999999937e+02 1.576999999999999957e+01 2.921499999999999773e+02 2.610000000000000142e+01 2.394999999999999929e+01 2.944999999999999929e+01 2.396000000000000085e+01 4.345000000000000284e+01 2.308199999999999932e+02 1.079220000000000027e+03 9.753000000000000114e+01 6.429099999999999682e+02 1.292999999999999972e+01 1.966000000000000014e+01 2.098899999999999864e+02 2.405999999999999872e+01 1.808499999999999943e+02 1.259240000000000009e+03 1.845900000000000034e+02 9.949999999999999289e+00 2.389999999999999858e+01 4.010600000000000023e+02 8.896999999999999886e+01 9.681900000000000546e+02 2.760999999999999943e+01 3.098999999999999844e+01 1.973499999999999943e+02 1.873999999999999844e+01 5.030199999999999818e+02 1.723000000000000043e+01 1.293300000000000125e+02 7.642000000000000171e+01 4.475999999999999801e+01 2.307999999999999829e+01 3.761499999999999773e+02
1.748000000000000043e+01 8.298000000000000398e+01 1.559900000000000091e+02 1.955699999999999932e+02 1.303100000000000023e+02 1.713300000000000125e+02 2.351999999999999957e+01 2.467199999999999989e+02 6.562999999999999545e+01 4.537300000000000182e+02 2.746000000000000085e+01 3.078299999999999841e+02 1.758700000000000045e+02 6.267000000000000171e+01 1.121700000000000017e+02 1.028119999999999891e+03 6.009800000000000182e+02 1.040680000000000064e+03 8.668500000000000227e+02 2.480000000000000071e+01 9.200000000000000000e+01 5.917999999999999972e+01 1.662999999999999901e+01 7.137300000000000182e+02 2.946200000000000045e+02 5.852000000000000313e+01 1.571299999999999955e+02 2.717000000000000171e+01 2.512999999999999901e+01 9.199999999999999289e+00 2.298000000000000043e+01 9.658500000000000227e+02 1.352400000000000091e+02 5.970000000000000284e+01 7.953000000000000114e+01 1.938199999999999932e+02 1.457000000000000028e+01 2.157999999999999829e+01 5.889000000000000057e+01 1.082849999999999909e+03 4.041200000000000045e+02 4.702500000000000000e+02 1.497000000000000064e+01 1.125999999999999979e+01 3.338999999999999773e+02 2.168300000000000125e+02 1.321599999999999966e+02 1.766000000000000014e+01 5.966599999999999682e+02 5.222400000000000091e+02 3.240999999999999659e+01 4.217000000000000171e+01 5.513000000000000256e+01 2.793000000000000114e+02 1.696999999999999886e+01 1.359999999999999964e+01 2.373999999999999844e+01 2.389999999999999858e+01 2.156500000000000057e+02 4.322999999999999687e+01 4.659599999999999795e+02 2.571000000000000085e+01 6.581999999999999318e+01 3.098999999999999844e+01 2.994999999999999929e+01 1.376999999999999957e+01 2.418700000000000045e+02 1.453690000000000055e+03 2.182000000000000028e+01 5.746299999999999955e+02 3.130000000000000071e+01 1.967999999999999972e+01 1.596800000000000068e+02 2.026000000000000156e+01 1.265300000000000011e+02 1.442640000000000100e+03 1.529900000000000091e+02 1.900000000000000000e+01 3.292000000000000171e+01 2.124799999999999898e+02 1.835999999999999943e+01 9.368500000000000227e+02 2.480000000000000071e+01 1.441999999999999993e+01 7.762000000000000455e+01 2.962000000000000099e+01 5.031700000000000159e+02 1.651000000000000156e+01 1.539600000000000080e+02 5.209000000000000341e+01 5.922999999999999687e+01 1.521000000000000085e+01 2.972500000000000000e+02
2.267000000000000171e+01 4.384000000000000341e+01 5.774000000000000199e+01 1.673499999999999943e+02 9.701999999999999602e+01 1.173499999999999943e+02 1.246000000000000085e+01 2.202400000000000091e+02 1.086099999999999994e+02 4.373999999999999773e+02 2.253999999999999915e+01 2.963999999999999773e+02 1.950900000000000034e+02 1.121200000000000045e+02 4.404999999999999716e+01 1.035049999999999955e+03 7.664500000000000455e+02 1.063269999999999982e+03 4.143799999999999955e+02 6.346000000000000085e+01 2.208999999999999986e+01 2.792999999999999972e+01 3.014000000000000057e+01 7.083200000000000500e+02 5.442000000000000455e+02 9.646999999999999886e+01 2.055699999999999932e+02 3.882000000000000028e+01 2.396999999999999886e+01 2.417999999999999972e+01 2.764000000000000057e+01 9.012100000000000364e+02 1.217500000000000000e+02 1.803499999999999943e+02 1.568100000000000023e+02 2.112000000000000099e+01 2.225000000000000000e+01 2.155999999999999872e+01 2.594000000000000128e+01 8.404299999999999500e+02 4.474800000000000182e+02 4.065600000000000023e+02 6.781999999999999318e+01 3.806000000000000227e+01 2.486899999999999977e+02 2.057599999999999909e+02 1.388700000000000045e+02 4.571999999999999886e+01 3.430600000000000023e+02 3.049100000000000250e+02 5.846999999999999886e+01 4.024000000000000199e+01 2.426999999999999957e+01 1.237699999999999960e+02 0.000000000000000000e+00 2.466000000000000014e+01 2.585000000000000142e+01 2.587999999999999901e+01 1.649000000000000057e+02 3.051000000000000156e+01 4.085000000000000000e+02 2.085000000000000142e+01 2.537000000000000099e+01 1.685000000000000142e+01 1.300999999999999979e+01 3.410000000000000142e+01 1.588199999999999932e+02 1.384180000000000064e+03 1.669999999999999929e+01 6.261399999999999864e+02 4.960000000000000142e+01 3.409000000000000341e+01 1.867199999999999989e+02 2.751999999999999957e+01 2.906499999999999773e+02 1.606170000000000073e+03 1.354000000000000057e+02 1.471399999999999864e+02 1.904399999999999977e+02 4.012500000000000000e+02 5.560000000000000142e+01 5.388799999999999955e+02 4.932000000000000028e+01 4.896000000000000085e+01 1.401599999999999966e+02 4.015999999999999659e+01 4.474499999999999886e+02 2.742000000000000171e+01 1.077099999999999937e+02 8.559999999999999432e+01 5.195000000000000284e+01 1.341000000000000014e+01 7.336399999999999864e+02
1.555000000000000071e+01 1.976500000000000057e+02 2.576000000000000156e+01 1.543899999999999864e+02 1.260000000000000000e+02 1.876999999999999886e+02 2.021999999999999886e+01 2.460999999999999943e+01 7.748000000000000398e+01 6.639700000000000273e+02 4.690999999999999659e+01 2.808299999999999841e+02 2.150800000000000125e+02 8.998000000000000398e+01 4.040999999999999659e+01 1.055849999999999909e+03 7.161399999999999864e+02 1.137730000000000018e+03 2.395300000000000011e+02 1.418999999999999950e+01 8.257999999999999829e+01 3.130000000000000071e+01 1.858999999999999986e+01 5.125700000000000500e+02 3.750400000000000205e+02 1.998799999999999955e+02 2.072299999999999898e+02 1.518999999999999950e+01 2.644000000000000128e+01 1.669000000000000128e+01 1.728000000000000114e+01 9.589299999999999500e+02 1.801599999999999966e+02 2.979599999999999795e+02 1.674000000000000057e+02 6.249000000000000199e+01 6.571999999999999886e+01 7.160999999999999943e+01 2.387000000000000099e+01 5.973999999999999773e+02 4.871700000000000159e+02 3.280500000000000114e+02 1.272300000000000040e+02 5.010999999999999943e+01 3.267699999999999818e+02 6.885999999999999943e+01 1.185100000000000051e+02 5.149000000000000199e+01 3.673799999999999955e+02 2.843100000000000023e+02 2.921999999999999886e+01 2.380999999999999872e+01 2.530000000000000071e+01 8.009999999999999432e+01 2.782999999999999829e+01 3.282999999999999829e+01 4.821000000000000085e+01 2.191000000000000014e+01 2.117199999999999989e+02 1.582000000000000028e+01 4.636600000000000250e+02 1.669999999999999929e+01 4.717999999999999972e+01 2.617999999999999972e+01 1.403999999999999915e+01 2.505999999999999872e+01 2.253700000000000045e+02 1.407809999999999945e+03 8.735999999999999943e+01 5.977000000000000455e+02 5.669999999999999929e+00 1.989000000000000057e+01 3.335299999999999727e+02 2.351000000000000156e+01 6.764199999999999591e+02 1.216309999999999945e+03 4.275000000000000000e+01 7.800000000000000000e+01 2.164000000000000057e+02 5.782899999999999636e+02 1.580300000000000011e+02 5.368799999999999955e+02 1.171000000000000085e+01 3.479700000000000273e+02 8.031999999999999318e+01 2.303000000000000114e+01 3.765799999999999841e+02 2.083999999999999986e+01 3.700000000000000000e+01 8.095000000000000284e+01 1.031000000000000050e+01 5.660000000000000142e+01 5.964299999999999500e+02
2.944999999999999929e+01 2.013600000000000136e+02 3.578000000000000114e+01 1.645300000000000011e+02 1.777800000000000011e+02 4.508600000000000136e+02 1.249000000000000021e+01 9.393999999999999773e+01 4.085999999999999943e+01 5.687599999999999909e+02 7.300000000000000000e+01 1.401999999999999957e+01 1.416599999999999966e+02 6.210999999999999943e+01 2.332000000000000028e+01 9.300700000000000500e+02 5.833799999999999955e+02 7.519500000000000455e+02 3.291700000000000159e+02 2.269999999999999929e+01 4.953000000000000114e+01 1.671000000000000085e+01 4.753000000000000114e+01 4.312699999999999818e+02 8.397899999999999636e+02 5.624000000000000199e+01 1.208499999999999943e+02 1.100999999999999979e+01 1.923999999999999844e+01 2.419999999999999929e+01 1.894999999999999929e+01 1.005169999999999959e+03 2.532899999999999920e+02 4.261600000000000250e+02 1.720500000000000114e+02 1.757000000000000028e+01 2.323000000000000043e+01 4.080500000000000114e+02 1.650000000000000000e+01 6.101299999999999955e+02 4.462200000000000273e+02 2.588500000000000227e+02 1.748100000000000023e+02 1.976000000000000156e+01 2.881000000000000227e+02 2.280999999999999872e+01 1.325600000000000023e+02 1.239200000000000017e+02 5.242799999999999727e+02 1.570699999999999932e+02 1.068999999999999950e+01 3.574000000000000199e+01 1.539000000000000057e+01 1.375600000000000023e+02 2.828999999999999915e+01 1.837000000000000099e+01 4.267999999999999972e+01 2.669999999999999929e+01 2.372299999999999898e+02 1.969999999999999929e+01 1.978799999999999955e+02 2.423999999999999844e+01 3.882000000000000028e+01 1.967000000000000171e+01 3.076999999999999957e+01 3.000000000000000000e+01 1.561899999999999977e+02 1.339990000000000009e+03 3.907000000000000028e+01 5.121000000000000227e+02 7.100000000000000000e+01 1.778999999999999915e+01 2.326999999999999886e+02 2.400000000000000000e+01 5.747999999999999545e+02 1.463759999999999991e+03 9.243000000000000682e+01 3.363000000000000256e+01 2.800899999999999750e+02 6.762899999999999636e+02 2.707500000000000000e+02 5.551499999999999773e+02 2.221999999999999886e+01 4.245000000000000000e+02 1.628400000000000034e+02 1.349000000000000021e+01 4.060699999999999932e+02 1.687000000000000099e+01 1.829499999999999886e+02 1.597700000000000102e+02 1.919999999999999929e+01 1.004500000000000028e+02 5.349099999999999682e+02
1.425999999999999979e+01 2.764100000000000250e+02 2.964999999999999858e+01 1.121000000000000085e+01 5.422999999999999687e+01 4.622599999999999909e+02 9.029999999999999361e+00 3.482999999999999829e+01 5.513000000000000256e+01 6.038500000000000227e+02 2.046000000000000085e+01 1.276999999999999957e+01 8.818000000000000682e+01 8.140999999999999659e+01 1.650000000000000000e+01 9.007799999999999727e+02 5.651000000000000227e+02 6.156100000000000136e+02 1.152099999999999937e+02 3.670000000000000284e+01 1.536999999999999922e+01 4.295000000000000284e+01 3.508799999999999955e+02 4.220299999999999727e+02 7.251900000000000546e+02 1.069300000000000068e+02 1.705000000000000000e+02 1.506000000000000050e+01 1.300000000000000000e+01 3.421999999999999886e+01 2.100000000000000000e+01 1.176819999999999936e+03 1.974900000000000091e+02 6.407599999999999909e+02 1.014099999999999966e+02 1.583000000000000007e+01 3.538000000000000256e+01 4.699800000000000182e+02 8.526999999999999602e+01 4.373600000000000136e+02 2.513199999999999932e+02 3.824300000000000068e+02 1.429300000000000068e+02 1.726000000000000156e+01 4.382599999999999909e+02 2.207500000000000000e+02 1.622700000000000102e+02 1.650000000000000000e+01 4.011000000000000227e+02 1.917700000000000102e+02 1.303999999999999915e+01 1.767999999999999972e+01 1.882999999999999829e+01 1.883400000000000034e+02 5.404999999999999716e+01 1.823999999999999844e+01 3.096999999999999886e+01 2.394000000000000128e+01 2.979100000000000250e+02 1.258000000000000007e+01 2.755099999999999909e+02 1.687999999999999901e+01 4.040999999999999659e+01 1.976999999999999957e+01 5.078000000000000114e+01 1.635000000000000142e+01 2.176299999999999955e+02 1.205450000000000045e+03 9.940999999999999659e+01 6.862699999999999818e+02 9.690999999999999659e+01 1.873999999999999844e+01 4.951700000000000159e+02 1.825000000000000000e+01 5.734600000000000364e+02 1.097039999999999964e+03 1.811100000000000136e+02 2.830000000000000071e+01 1.925500000000000114e+02 5.764500000000000455e+02 2.635299999999999727e+02 4.870899999999999750e+02 2.371000000000000085e+01 3.134800000000000182e+02 2.919000000000000128e+01 0.000000000000000000e+00 1.032199999999999989e+02 1.705999999999999872e+01 1.187900000000000063e+02 1.336200000000000045e+02 1.486999999999999922e+01 3.552000000000000313e+01 5.318500000000000227e+02
2.991000000000000014e+01 4.674399999999999977e+02 2.283999999999999986e+01 1.365000000000000036e+01 2.451599999999999966e+02 4.328000000000000114e+02 2.151999999999999957e+01 2.721999999999999886e+01 2.712099999999999795e+02 4.743700000000000045e+02 6.475000000000000000e+01 3.972999999999999687e+01 7.693999999999999773e+01 1.344199999999999875e+02 7.549999999999999822e+00 5.718899999999999864e+02 3.693299999999999841e+02 4.276800000000000068e+02 3.835299999999999727e+02 1.035999999999999943e+01 1.114000000000000057e+01 3.417999999999999972e+01 3.718700000000000045e+02 4.542900000000000205e+02 1.687299999999999898e+02 2.017000000000000171e+01 1.789000000000000057e+01 2.166000000000000014e+01 2.832000000000000028e+01 2.071999999999999886e+01 2.487999999999999901e+01 1.285029999999999973e+03 9.462999999999999545e+01 6.959199999999999591e+02 5.374000000000000199e+01 1.033999999999999986e+01 8.849999999999999645e+00 5.063000000000000114e+02 1.732599999999999909e+02 3.040799999999999841e+02 2.400500000000000114e+02 3.355600000000000023e+02 2.045399999999999920e+02 1.948999999999999844e+01 5.263999999999999773e+02 2.665400000000000205e+02 1.177999999999999972e+02 4.484000000000000341e+01 3.654599999999999795e+02 1.282500000000000000e+02 4.603000000000000114e+01 1.336999999999999922e+01 1.978000000000000114e+01 7.454000000000000625e+01 2.325000000000000000e+01 3.982999999999999829e+01 2.148000000000000043e+01 2.191000000000000014e+01 1.216599999999999966e+02 1.073000000000000043e+01 8.453000000000000114e+01 1.826000000000000156e+01 3.836999999999999744e+01 1.882000000000000028e+01 1.083299999999999983e+02 1.619000000000000128e+01 1.633600000000000136e+02 1.039910000000000082e+03 2.074399999999999977e+02 1.424839999999999918e+03 6.543999999999999773e+01 1.392999999999999972e+01 5.272300000000000182e+02 1.189000000000000057e+01 8.627599999999999909e+02 1.162950000000000045e+03 1.614499999999999886e+02 3.734000000000000341e+01 7.814000000000000057e+01 3.938500000000000227e+02 3.341600000000000250e+02 5.355000000000000000e+02 3.622999999999999687e+01 4.293899999999999864e+02 3.203999999999999915e+01 1.068999999999999950e+01 1.714900000000000091e+02 1.633999999999999986e+01 1.964999999999999858e+01 8.290999999999999659e+01 1.957999999999999829e+01 1.892999999999999972e+01 4.701399999999999864e+02
